7,1.000356,2.000307,0.9999510049819946,120586240,964737187.315863,1652,2531104,42765,6342,1500,false
7,2.000307,3.001664,1.0013569593429565,94371840,753951638.2802981,66,1869368,39296,2974,1500,false
7,3.001664,4.000263,0.9985989928245544,62914560,504022619.3062349,0,1988104,39393,10231,1500,false
7,4.000263,5.003421,1.0031579732894897,69468160,553995776.1364709,0,2085120,39561,7035,1500,false
7,5.003421,6.001785,0.9983639717102051,78643200,630176586.723446,0,2153176,29692,3636,1500,false
7,6.001785,7.000345,0.9985600113868713,87818240,703559037.0019466,0,2203856,20534,114,1500,false
7,7.000345,8.000335,0.9999899864196777,85196800,681581225.0683434,0,2237160,28129,11150,1500,false
7,8.000335,9.000096,0.9997609853744507,81264640,650272544.6487643,0,2255984,24632,7121,1500,false
7,9.000096,10.00014,1.0000439882278442,89128960,713000316.3796301,0,2266120,20150,41,1500,false
9,0,1.000361,1.0003609657287598,1013600,8105874.057263685,5,68056,32428,17417,1500,false
9,1.000361,2.000308,0.9999470114707947,390960,3127845.739945341,0,81088,32697,15992,1500,false
9,2.000308,3.001665,1.0013569593429565,390960,3123441.616716018,0,95568,35864,7836,1500,false
9,3.001665,4.000264,0.9985989928245544,977400,7830170.124529425,0,98464,31794,13213,1500,false
9,4.000264,5.003422,1.0031579732894897,1172880,9353501.890865454,0,98464,27328,9590,1500,false
9,5.003422,6.001786,0.9983639717102051,1368360,10964818.753673485,0,98464,30451,10072,1500,false
9,6.001786,7.000361,0.99857497215271,1824480,14616669.160588464,0,101360,20905,844,1500,false
9,7.000361,8.000336,0.9999750256538391,781920,6255516.227427679,0,101360,22113,3400,1500,false
9,8.000336,9.000097,0.9997609853744507,1368360,10949497.089946907,0,110048,24715,6929,1500,false
9,9.000097,10.000141,1.0000439882278442,781920,6255084.849902437,0,110048,21685,2617,1500,false
